ISO,AgeofDeath
TKM,59.829998
UGA,48.5
UKR,65.61
ARE,55.265
GBR,70.945
USA,68.979996
URY,68.955
UZB,58.704998
VUT,59.159996
VEN,60.594997
VNM,62.93
YEM,49.644997
ZMB,47.605
ZWE,52.824997
AAE,61.548347
ACE,67.54835
GEA,60.088398
HIA,67.4445
AME,62.40265
LIA,49.76345
LMA,56.914448
ANE,60.24275
ASA,69.64
ASE,57.7031
AEE,49.83045
UMA,62.4894
EAM,61.614998
ECM,68.85
GEM,60.94
HIM,68.979996
LCM,62.67
LIM,48.94
LMM,57.909996
MEM,60.735
NAN,68.979996
SAM,57.649998
SSM,48.844997
UMM,63.024998
EAE,64.7194
ECE,67.2171
GLE,61.1417
HWW,68.8779
LCE,62.7273
LIW,51.5893
LMW,57.387848
MEE,59.92745
NAE,69.111145
SAE,57.987648
SSE,47.996597
UMW,64.21625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,34.615
ALB,51.98
DZA,45.015
AND,57.2
AGO,33.855
ATG,52.24
ARG,52.38
ARM,51.725002
AUS,56.21
AUT,55.84
AZE,46.440002
BHS,45.215
BHR,44.85
BGD,44.08
BRB,51.195
BLR,50.955
BEL,56.11
BLZ,45.275
BEN,33.13
BTN,43.215
BOL,39.68
BIH,53.745
BWA,39.545
BRA,49.015
BRN,50.2
BGR,54.415
BFA,27.64
BDI,35.585
KHM,40.75
CMR,34.365
CAN,55.865
CPV,46.505
CAF,37.345
TCD,29.125
CHL,52.645
CHN,51.385002
COL,46.735
COM,36.25
COG,37.690002
CRI,51.595
CIV,35.775
HRV,54.53
CUB,55.18
CYP,55.615
CZE,54.465
PRK,48.14
COD,30.75
DNK,56.025
DJI,37.475
DMA,50.260002
DOM,48.935
ECU,46.825
EGY,46.595
SLV,47.35
GNQ,33.705
ERI,34.41
EST,52.95
ETH,36.68
FJI,45.84
FIN,55.21
FRA,55.945
GAB,41.335
GMB,31.720001
GEO,51.920002
DEU,55.925
GHA,38.225
GRC,56.82
GRD,49.755
GTM,41.335
GIN,31.405
GNB,32.03
GUY,44.97
HTI,36.84
HND,45.66
HUN,53.765
ISL,56.665
IND,44.185
IDN,45.79
IRN,48.730003
IRQ,36.34
IRL,55.14
ISR,55.745
ITA,57.27
JAM,49.61
JPN,57.25
JOR,47.300003
KAZ,45.895
KEN,35.065002
KIR,43.245003
KWT,46.405
KGZ,43.735
LAO,40.57
LVA,52.505
LBN,51.15
LSO,37.27
LBR,29.775002
LBY,46.300003
LTU,52.115
LUX,54.97
MKD,53.79
MDG,37.925003
MWI,34.0
MYS,48.935
MDV,48.53
MLI,27.325
MLT,56.07
MHL,42.835
MRT,33.89
MUS,50.665
MEX,48.59
FSM,47.18
MNG,44.114998
MNE,53.855
MAR,45.875
MOZ,34.505
MMR,44.620003
NAM,41.185
NPL,40.345
NLD,56.29
NZL,55.48
NIC,46.325
NER,27.545002
NGA,30.125
NOR,56.825
OMN,46.065002
PAK,39.785
PAN,49.364998
PNG,40.835
PRY,47.325
PER,47.1
PHL,43.475
POL,53.2
PRT,55.98
QAT,42.550003
KOR,52.93
MDA,50.605003
ROU,53.31
RUS,49.635002
RWA,35.305
LCA,50.17
VCT,48.235
WSM,47.815002
STP,39.455
SAU,46.345
SEN,34.085
SRB,54.71
SYC,45.895
SLE,32.190002
SGP,53.39
SVK,53.22
SVN,54.510002
SLB,44.1
SOM,33.45
ZAF,39.67
ESP,56.735
LKA,51.39
SDN,35.72
SUR,45.045
SWZ,38.41
SWE,57.61
CHE,56.995
SYR,47.385002
TJK,40.325
TZA,33.505
THA,49.765
TLS,35.57
TGO,33.93
TON,48.415
TTO,49.435
TUN,49.92
TUR,47.735
TKM,45.395
UGA,34.065002
UKR,51.175003
ARE,40.83
GBR,56.510002
USA,54.545002
URY,54.52
UZB,44.27
VUT,44.725
VEN,46.16
VNM,48.495003
YEM,35.21
ZMB,33.170002
ZWE,38.39
AAE,47.11335
ACE,53.11335
GEA,45.6534
HIA,53.009502
AME,47.96765
LIA,35.328453
LMA,42.47945
ANE,45.80775
ASA,55.205
ASE,43.2681
AEE,35.39545
UMA,48.0544
EAM,47.18
ECM,54.415
GEM,46.505
HIM,54.545002
LCM,48.235
LIM,34.505
LMM,43.475
MEM,46.300003
NAN,54.545002
SAM,43.215
SSM,34.41
UMM,48.59
EAE,50.2844
ECE,52.7821
GLE,46.706703
HWW,54.4429
LCE,48.2923
LIW,37.1543
LMW,42.95285
MEE,45.49245
NAE,54.67615
SAE,43.55265
SSE,33.5616
UMW,49.78125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,31.145
ALB,48.51
DZA,41.545002
AND,53.73
AGO,30.385
ATG,48.77
ARG,48.91
ARM,48.255
AUS,52.739998
AUT,52.37
AZE,42.97
BHS,41.745
BHR,41.38
BGD,40.61
BRB,47.725
BLR,47.485
BEL,52.64
BLZ,41.805
BEN,29.66
BTN,39.745
BOL,36.21
BIH,50.274998
BWA,36.075
BRA,45.545002
BRN,46.73
BGR,50.945
BFA,24.17
BDI,32.115
KHM,37.28
CMR,30.895
CAN,52.395
CPV,43.035
CAF,33.875
TCD,25.655
CHL,49.175
CHN,47.915
COL,43.265
COM,32.78
COG,34.22
CRI,48.125
CIV,32.305
HRV,51.059998
CUB,51.71
CYP,52.145
CZE,50.995
PRK,44.670002
COD,27.28
DNK,52.555
DJI,34.005
DMA,46.79
DOM,45.465
ECU,43.355
EGY,43.125
SLV,43.88
GNQ,30.235
ERI,30.94
EST,49.48
ETH,33.21
FJI,42.37
FIN,51.739998
FRA,52.475
GAB,37.865
GMB,28.25
GEO,48.45
DEU,52.454998
GHA,34.755
GRC,53.35
GRD,46.285
GTM,37.865
GIN,27.935001
GNB,28.560001
GUY,41.5
HTI,33.37
HND,42.19
HUN,50.295
ISL,53.195
IND,40.715
IDN,42.32
IRN,45.260002
IRQ,32.87
IRL,51.67
ISR,52.274998
ITA,53.8
JAM,46.14
JPN,53.78
JOR,43.83
KAZ,42.425
KEN,31.595001
KIR,39.775
KWT,42.935
KGZ,40.265
LAO,37.1
LVA,49.035
LBN,47.68
LSO,33.8
LBR,26.305
LBY,42.83
LTU,48.645
LUX,51.5
MKD,50.32
MDG,34.455
MWI,30.53
MYS,45.465
MDV,45.06
MLI,23.855
MLT,52.6
MHL,39.365
MRT,30.42
MUS,47.195
MEX,45.12
FSM,43.71
MNG,40.645
MNE,50.385
MAR,42.405
MOZ,31.035
MMR,41.15
NAM,37.715
NPL,36.875
NLD,52.82
NZL,52.01
NIC,42.855
NER,24.075
NGA,26.655
NOR,53.355
OMN,42.595
PAK,36.315
PAN,45.895
PNG,37.365
PRY,43.855
PER,43.63
PHL,40.005
POL,49.73
PRT,52.51
QAT,39.08
KOR,49.46
MDA,47.135002
ROU,49.84
RUS,46.165
RWA,31.835
LCA,46.7
VCT,44.765
WSM,44.345
STP,35.985
SAU,42.875
SEN,30.615002
SRB,51.239998
SYC,42.425
SLE,28.720001
SGP,49.92
SVK,49.75
SVN,51.04
SLB,40.63
SOM,29.98
ZAF,36.2
ESP,53.265
LKA,47.92
SDN,32.25
SUR,41.575
SWZ,34.94
SWE,54.14
CHE,53.524998
SYR,43.915
TJK,36.855
TZA,30.035
THA,46.295002
TLS,32.1
TGO,30.46
TON,44.945
TTO,45.965
TUN,46.45
TUR,44.265
TKM,41.925
UGA,30.595001
UKR,47.705
ARE,37.36
GBR,53.04
USA,51.075
URY,51.05
UZB,40.8
VUT,41.255
VEN,42.69
VNM,45.025
YEM,31.740002
ZMB,29.7
ZWE,34.920002
AAE,43.64335
ACE,49.64335
GEA,42.1834
HIA,49.5395
AME,44.49765
LIA,31.858452
LMA,39.00945
ANE,42.33775
ASA,51.735
ASE,39.7981
AEE,31.92545
UMA,44.5844
EAM,43.71
ECM,50.945
GEM,43.035
HIM,51.075
LCM,44.765
LIM,31.035
LMM,40.005
MEM,42.83
NAN,51.075
SAM,39.745
SSM,30.94
UMM,45.12
EAE,46.8144
ECE,49.3121
GLE,43.236702
HWW,50.9729
LCE,44.8223
LIW,33.6843
LMW,39.48285
MEE,42.02245
NAE,51.20615
SAE,40.08265
SSE,30.0916
UMW,46.31125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,35.95
ALB,53.315
DZA,46.35
AND,58.535
AGO,35.19
ATG,53.575
ARG,53.715
ARM,53.06
AUS,57.545
AUT,57.175
AZE,47.775
BHS,46.55
BHR,46.184998
BGD,45.415
BRB,52.53
BLR,52.29
BEL,57.445
BLZ,46.61
BEN,34.465
BTN,44.55
BOL,41.015
BIH,55.079998
BWA,40.879997
BRA,50.35
BRN,51.535
BGR,55.75
BFA,28.974998
BDI,36.92
KHM,42.085
CMR,35.7
CAN,57.2
CPV,47.84
CAF,38.68
TCD,30.46
CHL,53.98
CHN,52.72
COL,48.07
COM,37.585
COG,39.025
CRI,52.93
CIV,37.11
HRV,55.864998
CUB,56.515
CYP,56.95
CZE,55.8
PRK,49.475
COD,32.085
DNK,57.36
DJI,38.809998
DMA,51.595
DOM,50.27
ECU,48.16
EGY,47.93
SLV,48.684998
GNQ,35.04
ERI,35.745
EST,54.285
ETH,38.015
FJI,47.175
FIN,56.545
FRA,57.28
GAB,42.67
GMB,33.055
GEO,53.255
DEU,57.26
GHA,39.559998
GRC,58.155
GRD,51.09
GTM,42.67
GIN,32.739998
GNB,33.364998
GUY,46.305
HTI,38.175
HND,46.995
HUN,55.1
ISL,58.0
IND,45.52
IDN,47.125
IRN,50.065002
IRQ,37.675
IRL,56.475
ISR,57.079998
ITA,58.605
JAM,50.945
JPN,58.585
JOR,48.635002
KAZ,47.23
KEN,36.4
KIR,44.58
KWT,47.739998
KGZ,45.07
LAO,41.905
LVA,53.84
LBN,52.485
LSO,38.605
LBR,31.11
LBY,47.635002
LTU,53.45
LUX,56.305
MKD,55.125
MDG,39.260002
MWI,35.335
MYS,50.27
MDV,49.864998
MLI,28.66
MLT,57.405
MHL,44.17
MRT,35.225
MUS,52.0
MEX,49.925
FSM,48.515
MNG,45.449997
MNE,55.19
MAR,47.21
MOZ,35.84
MMR,45.955
NAM,42.52
NPL,41.68
NLD,57.625
NZL,56.815
NIC,47.66
NER,28.880001
NGA,31.46
NOR,58.16
OMN,47.4
PAK,41.12
PAN,50.699997
PNG,42.17
PRY,48.66
PER,48.434998
PHL,44.809998
POL,54.535
PRT,57.315
QAT,43.885002
KOR,54.265
MDA,51.940002
ROU,54.645
RUS,50.97
RWA,36.64
LCA,51.504997
VCT,49.57
WSM,49.15
STP,40.79
SAU,47.68
SEN,35.42
SRB,56.045
SYC,47.23
SLE,33.525
SGP,54.725
SVK,54.555
SVN,55.845
SLB,45.434998
SOM,34.785
ZAF,41.004997
ESP,58.07
LKA,52.725
SDN,37.055
SUR,46.379997
SWZ,39.745
SWE,58.945
CHE,58.329998
SYR,48.72
TJK,41.66
TZA,34.84
THA,51.1
TLS,36.905
TGO,35.265
TON,49.75
TTO,50.77
TUN,51.254997
TUR,49.07
TKM,46.73
UGA,35.4
UKR,52.510002
ARE,42.165
GBR,57.845
USA,55.88
URY,55.855
UZB,45.605
VUT,46.059998
VEN,47.495
VNM,49.83
YEM,36.545
ZMB,34.505
ZWE,39.725
AAE,48.44835
ACE,54.44835
GEA,46.9884
HIA,54.3445
AME,49.30265
LIA,36.663452
LMA,43.81445
ANE,47.14275
ASA,56.54
ASE,44.6031
AEE,36.73045
UMA,49.3894
EAM,48.515
ECM,55.75
GEM,47.84
HIM,55.88
LCM,49.57
LIM,35.84
LMM,44.809998
MEM,47.635002
NAN,55.88
SAM,44.55
SSM,35.745
UMM,49.925
EAE,51.6194
ECE,54.1171
GLE,48.041702
HWW,55.7779
LCE,49.6273
LIW,38.4893
LMW,44.28785
MEE,46.82745
NAE,56.01115
SAE,44.88765
SSE,34.8966
UMW,51.11625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,45.8563
ALB,63.2213
DZA,56.2563
AND,68.4413
AGO,45.0963
ATG,63.4813
ARG,63.6213
ARM,62.9663
AUS,67.451294
AUT,67.0813
AZE,57.681297
BHS,56.4563
BHR,56.0913
BGD,55.321297
BRB,62.4363
BLR,62.196297
BEL,67.3513
BLZ,56.5163
BEN,44.3713
BTN,54.4563
BOL,50.9213
BIH,64.9863
BWA,50.7863
BRA,60.2563
BRN,61.4413
BGR,65.656296
BFA,38.881298
BDI,46.8263
KHM,51.9913
CMR,45.6063
CAN,67.1063
CPV,57.7463
CAF,48.5863
TCD,40.3663
CHL,63.8863
CHN,62.6263
COL,57.9763
COM,47.4913
COG,48.931297
CRI,62.8363
CIV,47.0163
HRV,65.7713
CUB,66.421295
CYP,66.8563
CZE,65.7063
PRK,59.3813
COD,41.9913
DNK,67.2663
DJI,48.7163
DMA,61.501297
DOM,60.1763
ECU,58.0663
EGY,57.8363
SLV,58.5913
GNQ,44.9463
ERI,45.6513
EST,64.1913
ETH,47.9213
FJI,57.0813
FIN,66.451294
FRA,67.186295
GAB,52.5763
GMB,42.9613
GEO,63.1613
DEU,67.1663
GHA,49.4663
GRC,68.061295
GRD,60.9963
GTM,52.5763
GIN,42.6463
GNB,43.2713
GUY,56.2113
HTI,48.0813
HND,56.9013
HUN,65.0063
ISL,67.906296
IND,55.4263
IDN,57.0313
IRN,59.9713
IRQ,47.5813
IRL,66.3813
ISR,66.9863
ITA,68.5113
JAM,60.8513
JPN,68.4913
JOR,58.541298
KAZ,57.1363
KEN,46.306297
KIR,54.486298
KWT,57.6463
KGZ,54.9763
LAO,51.8113
LVA,63.7463
LBN,62.3913
LSO,48.5113
LBR,41.0163
LBY,57.541298
LTU,63.3563
LUX,66.2113
MKD,65.031296
MDG,49.166298
MWI,45.2413
MYS,60.1763
MDV,59.7713
MLI,38.5663
MLT,67.311295
MHL,54.0763
MRT,45.131298
MUS,61.9063
MEX,59.8313
FSM,58.4213
MNG,55.3563
MNE,65.0963
MAR,57.1163
MOZ,45.7463
MMR,55.861298
NAM,52.4263
NPL,51.5863
NLD,67.531296
NZL,66.7213
NIC,57.5663
NER,38.7863
NGA,41.3663
NOR,68.0663
OMN,57.306297
PAK,51.0263
PAN,60.6063
PNG,52.0763
PRY,58.5663
PER,58.3413
PHL,54.7163
POL,64.4413
PRT,67.2213
QAT,53.791298
KOR,64.171295
MDA,61.8463
ROU,64.5513
RUS,60.876297
RWA,46.5463
LCA,61.4113
VCT,59.4763
WSM,59.056297
STP,50.696297
SAU,57.5863
SEN,45.3263
SRB,65.951294
SYC,57.1363
SLE,43.431297
SGP,64.6313
SVK,64.4613
SVN,65.7513
SLB,55.3413
SOM,44.6913
ZAF,50.9113
ESP,67.9763
LKA,62.631298
SDN,46.9613
SUR,56.2863
SWZ,49.6513
SWE,68.8513
CHE,68.2363
SYR,58.626297
TJK,51.5663
TZA,44.7463
THA,61.0063
TLS,46.8113
TGO,45.1713
TON,59.6563
TTO,60.6763
TUN,61.1613
TUR,58.9763
TKM,56.6363
UGA,45.306297
UKR,62.416298
ARE,52.071297
GBR,67.7513
USA,65.7863
URY,65.7613
UZB,55.5113
VUT,55.9663
VEN,57.4013
VNM,59.736298
YEM,46.4513
ZMB,44.4113
ZWE,49.6313
AAE,58.35465
ACE,64.354645
GEA,56.8947
HIA,64.2508
AME,59.20895
LIA,46.569748
LMA,53.72075
ANE,57.04905
ASA,66.446304
ASE,54.5094
AEE,46.63675
UMA,59.2957
EAM,58.4213
ECM,65.656296
GEM,57.7463
HIM,65.7863
LCM,59.4763
LIM,45.7463
LMM,54.7163
MEM,57.541298
NAN,65.7863
SAM,54.4563
SSM,45.6513
UMM,59.8313
EAE,61.5257
ECE,64.0234
GLE,57.947998
HWW,65.684204
LCE,59.5336
LIW,48.3956
LMW,54.19415
MEE,56.73375
NAE,65.91745
SAE,54.79395
SSE,44.8029
UMW,61.02255
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,52.9406
ALB,70.3056
DZA,63.3406
AND,75.525604
AGO,52.1806
ATG,70.5656
ARG,70.7056
ARM,70.0506
AUS,74.5356
AUT,74.1656
AZE,64.7656
BHS,63.5406
BHR,63.1756
BGD,62.4056
BRB,69.5206
BLR,69.2806
BEL,74.4356
BLZ,63.6006
BEN,51.4556
BTN,61.5406
BOL,58.0056
BIH,72.0706
BWA,57.870598
BRA,67.3406
BRN,68.525604
BGR,72.7406
BFA,45.9656
BDI,53.9106
KHM,59.0756
CMR,52.6906
CAN,74.1906
CPV,64.8306
CAF,55.6706
TCD,47.4506
CHL,70.9706
CHN,69.7106
COL,65.0606
COM,54.5756
COG,56.015602
CRI,69.9206
CIV,54.1006
HRV,72.8556
CUB,73.5056
CYP,73.9406
CZE,72.7906
PRK,66.4656
COD,49.0756
DNK,74.3506
DJI,55.8006
DMA,68.5856
DOM,67.260605
ECU,65.150604
EGY,64.9206
SLV,65.6756
GNQ,52.0306
ERI,52.7356
EST,71.275604
ETH,55.0056
FJI,64.1656
FIN,73.5356
FRA,74.2706
GAB,59.6606
GMB,50.0456
GEO,70.245605
DEU,74.250595
GHA,56.5506
GRC,75.1456
GRD,68.0806
GTM,59.6606
GIN,49.7306
GNB,50.3556
GUY,63.2956
HTI,55.1656
HND,63.9856
HUN,72.0906
ISL,74.9906
IND,62.5106
IDN,64.1156
IRN,67.0556
IRQ,54.6656
IRL,73.4656
ISR,74.0706
ITA,75.5956
JAM,67.9356
JPN,75.5756
JOR,65.6256
KAZ,64.2206
KEN,53.390602
KIR,61.570602
KWT,64.7306
KGZ,62.0606
LAO,58.8956
LVA,70.8306
LBN,69.4756
LSO,55.5956
LBR,48.1006
LBY,64.6256
LTU,70.4406
LUX,73.2956
MKD,72.1156
MDG,56.250603
MWI,52.3256
MYS,67.260605
MDV,66.8556
MLI,45.6506
MLT,74.3956
MHL,61.1606
MRT,52.2156
MUS,68.9906
MEX,66.9156
FSM,65.5056
MNG,62.440598
MNE,72.1806
MAR,64.2006
MOZ,52.8306
MMR,62.945602
NAM,59.5106
NPL,58.6706
NLD,74.6156
NZL,73.8056
NIC,64.650604
NER,45.8706
NGA,48.4506
NOR,75.150604
OMN,64.3906
PAK,58.1106
PAN,67.6906
PNG,59.1606
PRY,65.650604
PER,65.4256
PHL,61.8006
POL,71.525604
PRT,74.3056
QAT,60.875603
KOR,71.2556
MDA,68.9306
ROU,71.635605
RUS,67.9606
RWA,53.6306
LCA,68.4956
VCT,66.5606
WSM,66.1406
STP,57.7806
SAU,64.6706
SEN,52.4106
SRB,73.0356
SYC,64.2206
SLE,50.515602
SGP,71.7156
SVK,71.5456
SVN,72.8356
SLB,62.4256
SOM,51.7756
ZAF,57.995598
ESP,75.0606
LKA,69.7156
SDN,54.0456
SUR,63.370598
SWZ,56.7356
SWE,75.9356
CHE,75.3206
SYR,65.7106
TJK,58.6506
TZA,51.8306
THA,68.0906
TLS,53.8956
TGO,52.2556
TON,66.7406
TTO,67.760605
TUN,68.2456
TUR,66.0606
TKM,63.7206
UGA,52.390602
UKR,69.5006
ARE,59.1556
GBR,74.8356
USA,72.870605
URY,72.8456
UZB,62.5956
VUT,63.0506
VEN,64.485596
VNM,66.8206
YEM,53.5356
ZMB,51.4956
ZWE,56.7156
AAE,65.43895
ACE,71.43895
GEA,63.979
HIA,71.3351
AME,66.29325
LIA,53.654053
LMA,60.80505
ANE,64.13335
ASA,73.5306
ASE,61.5937
AEE,53.72105
UMA,66.380005
EAM,65.5056
ECM,72.7406
GEM,64.8306
HIM,72.870605
LCM,66.5606
LIM,52.8306
LMM,61.8006
MEM,64.6256
NAN,72.870605
SAM,61.5406
SSM,52.7356
UMM,66.9156
EAE,68.61
ECE,71.1077
GLE,65.0323
HWW,72.7685
LCE,66.617905
LIW,55.4799
LMW,61.27845
MEE,63.81805
NAE,73.001755
SAE,61.87825
SSE,51.8872
UMW,68.10685
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,44.402752
ALB,61.76775
DZA,54.80275
AND,66.98775
AGO,43.64275
ATG,62.027752
ARG,62.16775
ARM,61.512753
AUS,65.99775
AUT,65.62775
AZE,56.227753
BHS,55.00275
BHR,54.63775
BGD,53.867752
BRB,60.98275
BLR,60.742752
BEL,65.89775
BLZ,55.06275
BEN,42.91775
BTN,53.00275
BOL,49.46775
BIH,63.53275
BWA,49.33275
BRA,58.80275
BRN,59.98775
BGR,64.20275
BFA,37.42775
BDI,45.37275
KHM,50.53775
CMR,44.152752
CAN,65.652756
CPV,56.29275
CAF,47.13275
TCD,38.91275
CHL,62.43275
CHN,61.172752
COL,56.52275
COM,46.03775
COG,47.477753
CRI,61.38275
CIV,45.56275
HRV,64.31775
CUB,64.96775
CYP,65.402756
CZE,64.25275
PRK,57.92775
COD,40.53775
DNK,65.81275
DJI,47.26275
DMA,60.047752
DOM,58.72275
ECU,56.61275
EGY,56.38275
SLV,57.13775
GNQ,43.492752
ERI,44.19775
EST,62.73775
ETH,46.46775
FJI,55.62775
FIN,64.99775
FRA,65.73275
GAB,51.12275
GMB,41.50775
GEO,61.707752
DEU,65.71275
GHA,48.01275
GRC,66.60775
GRD,59.54275
GTM,51.12275
GIN,41.19275
GNB,41.81775
GUY,54.75775
HTI,46.62775
HND,55.44775
HUN,63.55275
ISL,66.45275
IND,53.97275
IDN,55.57775
IRN,58.517754
IRQ,46.12775
IRL,64.92775
ISR,65.532745
ITA,67.057755
JAM,59.39775
JPN,67.03775
JOR,57.087753
KAZ,55.68275
KEN,44.852753
KIR,53.032753
KWT,56.19275
KGZ,53.52275
LAO,50.35775
LVA,62.29275
LBN,60.93775
LSO,47.05775
LBR,39.56275
LBY,56.087753
LTU,61.902752
LUX,64.75775
MKD,63.57775
MDG,47.712753
MWI,43.78775
MYS,58.72275
MDV,58.31775
MLI,37.11275
MLT,65.85775
MHL,52.62275
MRT,43.67775
MUS,60.45275
MEX,58.37775
FSM,56.96775
MNG,53.90275
MNE,63.64275
MAR,55.66275
MOZ,44.29275
MMR,54.407753
NAM,50.97275
NPL,50.13275
NLD,66.07775
NZL,65.267746
NIC,56.11275
NER,37.332752
NGA,39.91275
NOR,66.61275
OMN,55.852753
PAK,49.57275
PAN,59.15275
PNG,50.62275
PRY,57.11275
PER,56.88775
PHL,53.26275
POL,62.98775
PRT,65.767746
QAT,52.337753
KOR,62.71775
MDA,60.392754
ROU,63.09775
RUS,59.422752
RWA,45.09275
LCA,59.95775
VCT,58.02275
WSM,57.602753
STP,49.242752
SAU,56.13275
SEN,43.87275
SRB,64.49775
SYC,55.68275
SLE,41.977753
SGP,63.17775
SVK,63.00775
SVN,64.29775
SLB,53.88775
SOM,43.23775
ZAF,49.45775
ESP,66.52275
LKA,61.17775
SDN,45.50775
SUR,54.83275
SWZ,48.19775
SWE,67.39775
CHE,66.782745
SYR,57.172752
TJK,50.11275
TZA,43.29275
THA,59.55275
TLS,45.35775
TGO,43.71775
TON,58.20275
TTO,59.22275
TUN,59.70775
TUR,57.52275
TKM,55.18275
UGA,43.852753
UKR,60.962753
ARE,50.617752
GBR,66.29775
USA,64.33275
URY,64.307755
UZB,54.05775
VUT,54.51275
VEN,55.94775
VNM,58.282753
YEM,44.99775
ZMB,42.957752
ZWE,48.17775
AAE,56.9011
ACE,62.9011
GEA,55.44115
HIA,62.797253
AME,57.7554
LIA,45.116203
LMA,52.2672
ANE,55.5955
ASA,64.99275
ASE,53.05585
AEE,45.1832
UMA,57.84215
EAM,56.96775
ECM,64.20275
GEM,56.29275
HIM,64.33275
LCM,58.02275
LIM,44.29275
LMM,53.26275
MEM,56.087753
NAN,64.33275
SAM,53.00275
SSM,44.19775
UMM,58.37775
EAE,60.07215
ECE,62.56985
GLE,56.494453
HWW,64.23065
LCE,58.08005
LIW,46.94205
LMW,52.7406
MEE,55.2802
NAE,64.4639
SAE,53.3404
SSE,43.34935
UMW,59.569
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,52.2872
ALB,69.6522
DZA,62.687202
AND,74.8722
AGO,51.5272
ATG,69.9122
ARG,70.0522
ARM,69.3972
AUS,73.8822
AUT,73.5122
AZE,64.1122
BHS,62.8872
BHR,62.5222
BGD,61.752197
BRB,68.8672
BLR,68.6272
BEL,73.782196
BLZ,62.9472
BEN,50.8022
BTN,60.8872
BOL,57.3522
BIH,71.4172
BWA,57.2172
BRA,66.6872
BRN,67.8722
BGR,72.087204
BFA,45.3122
BDI,53.257202
KHM,58.4222
CMR,52.0372
CAN,73.5372
CPV,64.1772
CAF,55.0172
TCD,46.7972
CHL,70.3172
CHN,69.057205
COL,64.407196
COM,53.9222
COG,55.362198
CRI,69.2672
CIV,53.4472
HRV,72.202194
CUB,72.8522
CYP,73.2872
CZE,72.1372
PRK,65.8122
COD,48.4222
DNK,73.697205
DJI,55.1472
DMA,67.9322
DOM,66.6072
ECU,64.4972
EGY,64.2672
SLV,65.0222
GNQ,51.3772
ERI,52.0822
EST,70.6222
ETH,54.3522
FJI,63.5122
FIN,72.8822
FRA,73.6172
GAB,59.007202
GMB,49.3922
GEO,69.5922
DEU,73.5972
GHA,55.8972
GRC,74.4922
GRD,67.4272
GTM,59.007202
GIN,49.0772
GNB,49.7022
GUY,62.6422
HTI,54.5122
HND,63.3322
HUN,71.437195
ISL,74.337204
IND,61.8572
IDN,63.4622
IRN,66.4022
IRQ,54.0122
IRL,72.812195
ISR,73.4172
ITA,74.9422
JAM,67.282196
JPN,74.922195
JOR,64.9722
KAZ,63.5672
KEN,52.737198
KIR,60.9172
KWT,64.0772
KGZ,61.4072
LAO,58.2422
LVA,70.1772
LBN,68.822205
LSO,54.9422
LBR,47.4472
LBY,63.9722
LTU,69.7872
LUX,72.6422
MKD,71.462204
MDG,55.5972
MWI,51.6722
MYS,66.6072
MDV,66.2022
MLI,44.9972
MLT,73.7422
MHL,60.507202
MRT,51.5622
MUS,68.337204
MEX,66.2622
FSM,64.8522
MNG,61.7872
MNE,71.5272
MAR,63.5472
MOZ,52.1772
MMR,62.2922
NAM,58.8572
NPL,58.0172
NLD,73.962204
NZL,73.1522
NIC,63.9972
NER,45.2172
NGA,47.7972
NOR,74.4972
